ano_registro,id_producto,titulo,tipo_producto,institucion,grupo_red,responsable
2020,300101114,Experto Tecnico en Agua,Evaluadores certificados por EMA,ema,Sin dato,Domínguez Jiménez Virginia Patricia
2020,300101110,"Actualización de la Colección de Referencia de Peces, CIAD CRPCIAD Clave DGVS-CC-315-19",Mantenimiento o ampliación de la acreditación,"SEMARNAT, Dirección General de Vida Silvestre",Laboratorio de Ictiología y Biodiversidad,van der Heiden Joris Albert Maurits
2020,300101111,Licencia de colecta científica,Otros,Dirección General de Vida Silvestre SEMARNAT,Laboratorio de Ictiología y Biodiversidad,van der Heiden Joris Albert Maurits
2020,300101116,ACTITUD TECNICA EN ANALISIS DE SUELO,Consultores certificados,COLPOS-SOCIEDAD MEXICANA DE LA CIENCIA DEL SUELO-PROGRAMA DE CALIDAD E INTERCOMPARACIÓN DE ANÁLISIS DE SUELOS Y PLANTAS,Sin dato,Rubio Carrasco Werner
2020,300101117,Acreditado en Curso de Mejor Control de Procesos Térmicos,Consultores certificados,New Mexico State University - FDA,Sin dato,Heredia . José Basilio
2020,300101118,AFDO trainer for seafood HACCP,Consultores certificados,AFDO,Sin dato,Noriega Orozco Lorena Olivia
2020,300101126,Acreditación - Alimentos,Mantenimiento o ampliación de la acreditación,"Entidad Mexicana de Acreditación, A.C. (ema, a.c.)",Sin dato,Báez Sañudo Reginaldo
2020,300101127,Acreditación - Agua,Mantenimiento o ampliación de la acreditación,"Entidad Mexicana de Acreditación, A.C. (ema, a.c.)",Sin dato,Báez Sañudo Reginaldo
2020,300101128,Acreditación - Sanidad Agropecuaria,Mantenimiento o ampliación de la acreditación,"Entidad Mexicana de Acreditación, A.C. (ema, a.c.)",Sin dato,Báez Sañudo Reginaldo
2020,300101125,Registro ante la CONBIOÉTICA del Comité de Ética de Investigación de CIAD,Otros,CONBIOÉTICA,Se trabaja con un grupo de personas de diferentes instancias buscando la interdisciplinariedad para evaluar aspectos bioéticos de investigaciones realizadas en CIAD y o bien otras intituciones que lo soliciten.,Wong González Pablo
2021,300101119,TÉCNICAS GRÁFICO-PLÁSTICAS PARA LA EDUCACIÓN INICIAL,Otros,CENTRO DE CAPACITACIÓN PARA EL TRABAJO INDUSTRIAL NUM. 26,Sin dato,Murúa Figueroa Eunice
2021,300101120,Miembro del Registro de Conacyt de Evaluadores Acreditados (RCEA),Consultores certificados,Conacyt,Sin dato,Rodríguez Ibarra Luz Estela
2021,300101122,Registro de CONACYT de Evaluadores Acreditados 2021,Consultores certificados,Consejo Nacional de Ciencia y Tecnología (CONACYT).,Sin dato,González Aguilar Gustavo Adolfo
2021,300101123,Aprobación al laboratorio del CIAD como laboratorio de pruebas clave D-005. SENASICA,Mantenimiento o ampliación de la acreditación,SENASICA,Sin dato,Montoya Rodríguez Leobardo
2021,300101170,PADRON DE REGISTRO DE EVALUADORE CONACYT,Consultores certificados,CONACYT- RCEA,Sin dato,Montoya Rodríguez Leobardo
2021,300101129,Funciones básicas de Excel,Consultores certificados,"SISTEMA EDUCATIVO NACIONAL
DIRECCIÓN GENERAL DE CENTROS DE FORMACIÓN PARA EL TRABAJO",Sin dato,Murúa Figueroa Eunice
2021,300101130,Word Básico,Consultores certificados,"SISTEMA EDUCATIVO NACIONAL
DIRECCIÓN GENERAL DE CENTROS DE FORMACIÓN PARA EL TRABAJO",Sin dato,Murúa Figueroa Eunice
2021,300101132,CALIDAD EN EL SERVICIO Y RELACIONES HUMANAS,Consultores certificados,CENTRO DE CAPACITACIÓN PARA EL TRABAJO INDUSTRIAL NUM. 26,Sin dato,Murúa Figueroa Eunice
2021,300101137,"Registro CONACYT de Evaluadores Acreditados, RCEA. Área 2. Biología y Química. No. 6717",Consultores certificados,CONACYT,Sin dato,León Félix Josefina
2021,300101138,Consultores certificados,Consultores certificados,Conacyt,Sin dato,Sánchez Chávez Esteban
2021,300101140,Registro CONACYT de Evaluadores Acreditados,Consultores certificados,CONACyT,Sin dato,Ayala Zavala Jesús Fernando
2021,300101172,MIEMBRO DEL RCEA DEL CONACYT,Consultores certificados,CONACYT,Sin dato,Islas Rubio Alma Rosa
2021,300101141,Registro CONACYT de Evaluadores Acreditados (2021).,Consultores certificados,Consejo Nacional de Ciencia y Tecnología,Sin dato,Balandrán Quintana René Renato
2021,300101142,consultores certificados RCEA CONACyT,Consultores certificados,CONACyT,Sin dato,Abdo De la Parra María Isabel
2021,300101143,consultor certificado RCEA,Consultores certificados,CONACYT,Sin dato,Vargas Arispuro Irasema del Carmen
2021,300101171,Auditores Expertos,Evaluadores certificados por EMA,entidad mexicana de acreditación,Sin dato,Montoya Rodríguez Leobardo
2021,300101145,Evaluador RCEA,Consultores certificados,CONACYT,Sin dato,Mendoza Wilson Ana María
2021,300101146,Evaluador acreditado CONACYT,Consultores certificados,CONACYT,Sin dato,Gómez Jiménez Silvia
2021,300101149,EVALUADORES ACREDITADOS RCEA 2021,Consultores certificados,CONACYT,Sin dato,Hernández González Crisantema
2021,300101150,Revisores CONACYT,Consultores certificados,CONACYT,Sin dato,Esparza Romero Julian
2021,300101152,Registro como evaluador acreditado del Conacyt,Consultores certificados,Conacyt,Sin dato,Vallejo Galland Belinda
2021,300101147,LABORATORIO DE ENSAYO ACREDITADO SA-0758-030/16,Mantenimiento o ampliación de la acreditación,ENTIDAD MEXICANA DE ACREDITACION (EMA),Sin dato,Gómez Jiménez Silvia
2021,300101148,APROBACION ANTE SENASICA,Mantenimiento o ampliación de la acreditación,SERVICIO NACIONAL DE SANIDAD INOCUIDAD Y CALIDAD AGROALIMENTARIA (SENASICA),Sin dato,Gómez Jiménez Silvia
2021,300101153,Evaluador Acreditado RCEA,Consultores certificados,Conacyt SINECyt,Sin dato,Hernández Mendoza Adrian
2021,300101154,Dinamizadores de Economía Social y Solidaria,Consultores certificados,"Instituto Nacional de Economía Solidaria, Secretaria de Bienestar",Sin dato,De la Torre Martínez María Mayra
2021,300101155,Consutor RECEA Conacyt,Consultores certificados,CONACYT,Sin dato,Martínez Téllez Miguel Ángel
2021,300101156,Instructor reconocido por AFDO para la imparticion de cursos oficiales  (CErtificado como TRainer),Consultores certificados,AFDO (Association Food and Drugs Officials),Sin dato,Noriega Orozco Lorena Olivia
2021,300101157,Registro CONACYT de Evaluadores Acreditados,Consultores certificados,CONACYT,Sin dato,Carvajal Millán Elizabeth
2021,300101158,Registro conacyt de evaluadores acreditados,Consultores certificados,CONACyT,Sin dato,Rascón Chu Agustín
2021,300101159,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Lizardi Mendoza Jaime
2021,300101160,Evaluador Acreditado RCEA,Consultores certificados,CONACYT,Sin dato,López Franco Yolanda Leticia
2021,300101163,"PROGRAMAS NACIONALES ESTRATÉGICOS DE CIENCIA, TECNOLOGÍA Y VINCULACIÓN CON LOS SECTORES SOCIAL, PÚBLICO Y PRIVADO",Consultores certificados,CONACYT,Sin dato,Ortega Vélez María Isabel
2021,300101161,Laboratorio de Inocuidad Agroalimentaria,Mantenimiento o ampliación de la acreditación,Entidad Mexicana de Acreditación,Sin dato,Carvallo Ruiz Tania
2021,300101169,"Acreditación CONACE : Licenciatura en Economía, Dirección Académica de Ciencias Económico Administrativas",Consultores certificados,Universidad Juárez Autónoma de Tabasco,Sin dato,Camberos Castro Mario
2021,300101164,Laboratorio de Inocuidad Agroalimentaria,Mantenimiento o ampliación de la acreditación,Entidad mexicana de Acreditación AC,Sin dato,Carvallo Ruiz Tania
2021,300101165,Laboratorio de Inocuidad Agroalimentaria,Mantenimiento o ampliación de la acreditación,Entidad Mexica de Acreditación,Sin dato,Carvallo Ruiz Tania
2021,300101166,Laboratorio de Inocuidad Agroalimentaria. Vigencia Agua AG-0058-007/11,Mantenimiento o ampliación de la acreditación,Entidad mexicana de Acreditación AC,Sin dato,Bringas Taddei Elsa
2021,300101167,Laboratorio de Inocuidad Agroalimentaria. Vigencia Alimentos A-0023-002/12,Mantenimiento o ampliación de la acreditación,Entidad mexicana de Acreditación AC,Sin dato,Bringas Taddei Elsa
2021,300101168,Laboratorio de Inocuidad Agroalimentaria. Sanidad Agropecuaria  No. SA-0031-004/11,Mantenimiento o ampliación de la acreditación,Entidad Mexicana de Acreditación,Sin dato,Carvallo Ruiz Tania
2022,300800001,Miembro del Registro CONACYT de Evaluadores Acreditados (RCEA),Evaluador o Consultor acreditado o certificado,Consejo Nacional de Ciencia y Tecnología (CONACyT),Sin dato,González Aguilar Gustavo Adolfo (ITC)
2022,300800003,Registro CONACYT de Evaluadores Acreditados (2022),Evaluador o Consultor acreditado o certificado,Consejo Nacional de Ciencia y Tecnología.,Sin dato,Balandrán Quintana René Renato (ITC)
2022,300800004,Evaluadores acreditados CONACYT,Evaluador o Consultor acreditado o certificado,CONACYT,Sin dato,Mendoza Wilson Ana María (ITC)
2022,300800005,"LABORATORIO DE DIAGNOSTICO MOLECULAR, CIAD.",Mantenimiento y/o ampliación de la acreditación o aprobación,Sin dato,"Laboratorio de diagnostico molecular, CIAD, Unidad Mazatlán",Montoya Rodríguez Leobardo (IAC)
2022,300800006,Registro Conacyt de Evaluadores Acreditados,Evaluador o Consultor acreditado o certificado,CONACYT,Sin dato,López Martínez Leticia Xochitl (CATEDRA)
2022,300800007,EXPERTO TÉCNICO,Evaluador o Consultor acreditado o certificado,"entidad mexicana de acreditación, a.c.",Sin dato,Montoya Rodríguez Leobardo (IAC)
2022,300800008,Registro Conacyt de Evaluadores Acreditados (RCEA),Evaluador o Consultor acreditado o certificado,CONACYT,Sin dato,Dominguez Avila Jesus Abraham (CATEDRA)
2022,300800010,Miembro del Registro CONACYT de Evaluadores Acreditados (RCEA),Evaluador o Consultor acreditado o certificado,CONACYT,Sin dato,Ayala Zavala Jesús Fernando (ITC)
2022,300800013,"Centro Internacional de Servicios Fitosanitarios, S.A. de C.V.",Laboratorios acreditados o aprobados. Organismos de certificación y unidades de verificación acreditados,ema,Sin dato,Montoya Rodríguez Leobardo (IAC)
2022,300800014,"Scientific Expert for the scientific panel Biologie des animaux, des organismes photosynthétiques et des micro-organismes",Evaluador o Consultor acreditado o certificado,National Research Agency (ANR),Sin dato,Martínez Porchas Marcel (ITC)
2022,300800015,Ealuador de Estancias Posdoctorales por México,Evaluador o Consultor acreditado o certificado,Consejo Nacional de Ciencia y Tecnología,Sin dato,Martínez Porchas Marcel (ITC)
2022,300800017,Laboratorio de Inocuidad Agroalimentaria,Mantenimiento y/o ampliación de la acreditación o aprobación,Sin dato,Sin dato,Bringas Taddei Elsa (TTC)
2022,300800018,Laboratorio de Inocuidad Agroalimentaria,Mantenimiento y/o ampliación de la acreditación o aprobación,Sin dato,Sin dato,Bringas Taddei Elsa (TTC)
2022,300800019,Miembro del Panel de Selección en el área estratégica de CONCYTEC Perú,Evaluador o Consultor acreditado o certificado,"Consejo Nacional de Ciencia, Tecnología e Innovación Tecnológica de Perú",Sin dato,Martínez Porchas Marcel (ITC)
2022,300800020,Evaluador de Proyectos CONCYTEC,Evaluador o Consultor acreditado o certificado,"Consejo Nacional de Ciencia, Tecnología e Innovación Tecnológica",Sin dato,Martínez Porchas Marcel (ITC)
2022,300800021,"ICUMBRE NACIONAL DE DESARROLLO TECNOLÓGICO, INVETIGACIÓN E INNOVACIÓN INNOVATEC 2022",Evaluador o Consultor acreditado o certificado,TECNOLÓGICO NACIONAL DE MÉXICO A TRAVÉS DEL CAMPUS CULIACÁN,Sin dato,Angulo Escalante Miguel Angel (ITA)
2022,300800022,Sistemas de Captación de agua de lluvia,Laboratorios acreditados o aprobados. Organismos de certificación y unidades de verificación acreditados,Instituto capacitación para el Trabajo del Estado de Sinaloa,RED DE EDUCADORES AMBIENTALES DE SINALOA,Sin dato
2022,300800023,EDUCACIÓN AMBIENTAL,Laboratorios acreditados o aprobados. Organismos de certificación y unidades de verificación acreditados,SON PLAYAS,Sin dato,Sin dato
2022,300800024,Registro de Consultores Especialistas Acreditados (RCEA) del Consejo Nacional de Ciencia y Tecnología,Evaluador o Consultor acreditado o certificado,Consejo Nacional de Ciencia y Tecnología,Sin dato,González Córdova Aarón Fernando (JDIV-ITC)
2022,300800025,Jurado Evaluador de muestra estudiantil,Evaluador o Consultor acreditado o certificado,Universidad de Sonora,Sin dato,Robles Ozuna Luis Enrique (IAC)
2022,300800027,Evaluación de Trabajos de Tesis UAdeC 2022,Evaluador o Consultor acreditado o certificado,Dirección de Investigación y Posgrado UAdeC,Sin dato,Buenrostro Figueroa José Juan (ITA)
2022,300800028,Evaluador de proyectos del Conacyt,Evaluador o Consultor acreditado o certificado,Conacyt,Sin dato,Sánchez Chávez Esteban (ITC)
2022,300800029,LABORATORIO DE DIAGNOSTICO DE ENFERMEDADES EN ANIMALES ACUATICOS,Mantenimiento y/o ampliación de la acreditación o aprobación,Sin dato,Sin dato,Gómez Jiménez Silvia (ITC)
2022,300800030,Registro conacyt de Evaluadores Acreditados,Evaluador o Consultor acreditado o certificado,CONACYT,Sin dato,Vargas Arispuro Irasema del Carmen (ITC)
2022,300800031,miembro de la Comisión Dictaminadora del Área VI. Ciencias Sociales del SNI,Evaluador o Consultor acreditado o certificado,"SNI, Directora de Vocaciones Científicas y SNI",Sin dato,Sandoval Godoy Sergio Alfonso (ITC)
2022,300800033,Evaluador RCEA-Conacyt,Evaluador o Consultor acreditado o certificado,Conacyt,Sin dato,Martínez Téllez Miguel Ángel (JDIV-ITC)
2022,300800034,Miembro del Registro CONACYT de Evaluadores Acreditados (RCEA),Evaluador o Consultor acreditado o certificado,CONACYT,Sin dato,León Félix Josefina (ITC)
2022,300800035,Evaluación Estancias Posdoctorales por Me?xico,Evaluador o Consultor acreditado o certificado,CONACYT,Sin dato,Montoya Ballesteros Luz del Carmen (ITB)
2022,300800036,Registro Conacyt de Evaluadores Acreditados.,Evaluador o Consultor acreditado o certificado,CONACYT,Sin dato,Carvajal Millán Elizabeth (ITC)
2022,300800037,VOCAL SECRETARIA del CEI del CIAD,Evaluador o Consultor acreditado o certificado,CONBIOÉTICA-CIAD,Sin dato,Morales Figueroa Gloria Guadalupe (IAC)
2022,300800038,SOCIO ACTIVO,Evaluador o Consultor acreditado o certificado,SOCIEDAD MEXICANA DE ACUACULTURA SOMEXACUA,Sin dato,Hernández González Crisantema (JDIV-ITC)
2022,300800040,Registro de Consultores Especialistas Acreditados (RCEA) del Consejo Nacional de Ciencia y Tecnología,Evaluador o Consultor acreditado o certificado,Sin dato,Sin dato,Hernández Mendoza Adrian (ITC)
2022,300800041,Asociación de la microbiota y metabolitos intestinales con grado de adiposidad dependiente deperfil dietario en población infantil,Evaluador o Consultor acreditado o certificado,Conacyt,Sin dato,Calderón de la Barca Cota Ana María (ITC)
2022,300800042,Intervención nutricional educativa para el incremento del consumo de verduras y frutas y la disminución del consumo de alimentos ultraprocesados en adolescentes,Evaluador o Consultor acreditado o certificado,Universidad de Guadalajara,Sin dato,Calderón de la Barca Cota Ana María (ITC)
2022,300800043,COMISIONES EVALUACIÓN SNI 2022,Evaluador o Consultor acreditado o certificado,Conacyt,Sin dato,Calderón de la Barca Cota Ana María (ITC)
2022,300800044,Convocatoria FOP-16-2021-01,Evaluador o Consultor acreditado o certificado,RCEA,Sin dato,Hernández González Crisantema (JDIV-ITC)
2022,300800048,Consultor Acreditado por Conacyt RCEA,Evaluador o Consultor acreditado o certificado,Consejo Nacional de Ciencia y Tecnología,Sin dato,Vallejo Galland Belinda (ITC)
2022,300800049,registro CONACYT de evaluados acreditados,Evaluador o Consultor acreditado o certificado,CONACYT,Sin dato,Gómez Jiménez Silvia (ITC)
2022,300800050,CONACYT: Comisión Revisora del Área IX. Interdisciplinaria,Evaluador o Consultor acreditado o certificado,CONACYT,Sin dato,Ortega Vélez María Isabel (ITC)
2022,300800051,Evaluador CONACYT,Evaluador o Consultor acreditado o certificado,CONACYT,Sin dato,Esparza Romero Julian (ITC)
2022,300800052,Comisión Revisora del Área IX. Interdisciplinaria del Reglamento del Sistema Nacional de Investigadores (Reglamento).,Evaluador o Consultor acreditado o certificado,Sistema Nacional de Investigadores,Sin dato,Núñez Noriega Guillermo (ITC)
2023,300800055,Antropometrista Nivel I,Evaluador o Consultor acreditado o certificado,International Society for the Advancement of Kinanthropometry,Sin dato,Ponce Martínez José Antonio (TTC)
2023,300800058,Convocatoria de Investigación UAT 2023.,Evaluador o Consultor acreditado o certificado,Universidad Autonoma de Tamaulipas,Sin dato,Sánchez Estrada Alberto (ITA)
2023,300800060,CENTRO DE INVESTIGACION Y DESARROLLO BIOTECNOLOGICO Y DIAGNOSTICO S.S. DE C.V.,Laboratorios acreditados o aprobados. Organismos de certificación y unidades de verificación acreditados,"entidad mexicana de acreditación, a.c.",Sin dato,Montoya Rodríguez Leobardo (IAC)
2023,300800062,SOCIO ACTIVO ACREDITADO,Evaluador o Consultor acreditado o certificado,SOCIEDAD MEXICANA DE ACUACULTURA SOMEXACUA,Sin dato,Hernández González Crisantema (JDIV-ITC)
2023,300800063,Miembro del Registro de Conacyt de Evaluadores Acreditados (RCEA),Evaluador o Consultor acreditado o certificado,CONACYT,Sin dato,Montoya Rodríguez Leobardo (IAC)
2023,300800064,Manejo fitosanitario de hortalizas,Evaluador o Consultor acreditado o certificado,Comité Estatal de Sanidad Vegetal de Sinaloa,Sin dato,Báez Sañudo Manuel Alonzo (IAC)
2023,300800065,Programa para el fortalecimiento del patentamiento y la innovación 2023 (PROFOPI),Evaluador o Consultor acreditado o certificado,Universidad Nacional Autónoma de México,Sin dato,Robles Ozuna Luis Enrique (IAC)
2023,300800066,Técnico Capacitado en el manejo fitosanitario de hortalizas para el ciclo agrícola 2023-2024,Evaluador o Consultor acreditado o certificado,CESAVESIN,Sin dato,Carrillo Fasio José Armando (ITA)
2023,300800068,EXPERTO TECNICO EMA,Evaluador o Consultor acreditado o certificado,"entidad mexicana de acreditación, a.c.",Sin dato,Montoya Rodríguez Leobardo (IAC)
2023,300800069,Comité de Ética en Investigación,Evaluador o Consultor acreditado o certificado,Comisión Nacional de Bioética,Sin dato,"Morales Figueroa Gloria Guadalupe (IAC),García Gasca Silvia Alejandra (ITC),Saucedo Tamayo Ma. del Socorro (IAC),Hernández Mendoza Adrian (ITC),Islas Osuna María Auxiliadora (ITC),Fregoso Rueda Jesús Daniel,Santiago Reyes Natividad Margarita,Gómez Limón Eduardo,Gámez-Rosas Paulina,Jiménez-Figueroa Miriam Guadalupe"
2023,300800070,Tesis de investigación 2022,Evaluador o Consultor acreditado o certificado,"Dirección de Investigación y Postgrado, Universidad Autónoma de Coahuila",Sin dato,Buenrostro Figueroa José Juan (ITA)
2023,300800071,Evaluador de proyectos del Conahcyt,Evaluador o Consultor acreditado o certificado,Conahcyt,Sin dato,Sánchez Chávez Esteban (ITC)
2023,300800072,Consultores certificados RCEA CONACyT,Evaluador o Consultor acreditado o certificado,CONAHCYT,Sin dato,Vargas Arispuro Irasema del Carmen (ITC)
2023,300800073,Jurado en InnovaTecNM2023 (Etapa Local) en la categoría de Industrias Creativas,Evaluador o Consultor acreditado o certificado,Instituco Tecnológico de Culiacán,Sin dato,Limón Castro Libia (TTB)
2023,300800080,"Laboratorio Nacional para la Investigacion en Inocuidad Alimentaria, LANIIA.",Laboratorios acreditados o aprobados. Organismos de certificación y unidades de verificación acreditados,CONACYT,Sin dato,Chaidez Quiroz Cristobal (ITC)
2023,300800083,Evaluador Acreditado RCEA,Evaluador o Consultor acreditado o certificado,CONAHCYT,Sin dato,Ayala Zavala Jesús Fernando (ITC)
2023,300800084,Miembro del Registro CONACYT de Evaluadores Acreditados (RCEA),Evaluador o Consultor acreditado o certificado,CONAHCYT,Sin dato,Carvajal Millán Elizabeth (ITC)
2023,300800085,AFDO Certyified Trainer  (Instructor reconocido por AFDO para la imparticion de cursos oficiales para FDA,Evaluador o Consultor acreditado o certificado,Instructor reconocido por AFDO para la imparticion de cursos oficiales (CErtificado como TRainer). (2021). AFDO (Association Food and Drugs Officials). USA.,Sin dato,Noriega Orozco Lorena Olivia (ITB)
2023,300800086,Registro CONAHCYT de Evaluadores Acreditados (2023),Evaluador o Consultor acreditado o certificado,Consejo Nacional de Humanidades Ciencias y Tecnologías (CONHACYT) México,Sin dato,Balandrán Quintana René Renato (ITC)
2023,300800087,Miembro del registro CONAHCYT de evaluadores acreditados (RCEA),Evaluador o Consultor acreditado o certificado,Consejo Nacional de Humanidades Ciencias y Tecnologías,Sin dato,González Aguilar Gustavo Adolfo (ITC)
2023,300800088,Evaluador RCEA,Evaluador o Consultor acreditado o certificado,CONAHCYT,Sin dato,Martínez Téllez Miguel Ángel (ITC)
2023,300800089,Consultor certificado RCEA,Evaluador o Consultor acreditado o certificado,Consejo Nacional de Ciencia y Tecnología,Sin dato,Vallejo Galland Belinda (ITC)
2023,300800090,Laboratorio de Diagnóstico de Enfermedades en Animales Acuáticos,Laboratorios acreditados o aprobados. Organismos de certificación y unidades de verificación acreditados,Entidad Mexicana de Acreditación,Sin dato,Gómez Jiménez Silvia (ITC)
2023,300800091,Laboratorio de Diagnóstico de Enfermedades en Animales Acuáticos,Laboratorios acreditados o aprobados. Organismos de certificación y unidades de verificación acreditados,SENASICA,Sin dato,Gómez Jiménez Silvia (ITC)
2023,300800092,Registro de Consultores Especialistas Acreditados (RCEA) del Consejo Nacional de Ciencia y Tecnología,Evaluador o Consultor acreditado o certificado,Conahcyt,Sin dato,Hernández Mendoza Adrian (ITC)
2023,300800093,Miembro del Registro de Conacyt de Evaluadores Acreditados (RCEA),Evaluador o Consultor acreditado o certificado,CONACYT,Sin dato,León Félix Josefina (ITC)
2023,300800094,Evaluador acreditado CONACYT,Evaluador o Consultor acreditado o certificado,CONACYT,Sin dato,Esparza Romero Julian (ITC)
2023,300800095,Registro CONACYT de Evaluadores Acreditados,Evaluador o Consultor acreditado o certificado,Registro Conahcyt de evaluadores acreditados,Sin dato,González Córdova Aarón Fernando (JDIV-ITC)
2023,300800096,Responsable Ambiental,Evaluador o Consultor acreditado o certificado,Universidad Estatal de Sonora y Comisión de Ecología y Desarrollo Sustentable del Estado de Sonora,Sin dato,Soto Cruz María Sonia (TTB)
2023,300800097,Evaluador Acreditado RCEA,Evaluador o Consultor acreditado o certificado,Registro Conahcyt de evaluadores acreditados,Sin dato,Mendoza Wilson Ana María (ITC)
